chrom,start,end,snps,1.2,1.3,1.4,2.3,2.4,3.4
3R,30080001,30085000,481,0.00323739,0.0138248,-0.00505132,-0.00580497,-0.00258558,-0.00157258
3R,30085001,30090000,330,0.0110599,0.00968724,-0.00613044,-0.010781,0.00298451,0.000498676
3R,30090001,30095000,461,0.00561443,0.022364,-0.00423455,-0.00274089,-0.000870938,0.00597606
3R,30095001,30100000,429,0.0042951,0.00947022,-0.00636806,-0.00827491,-0.000541643,-0.00109924
3R,30100001,30105000,440,0.00778155,0.00947929,-0.00530459,-0.00633633,0.000513092,-0.00163117
3R,30105001,30110000,438,0.00423195,0.00753123,-0.00751065,-0.0114,-3.50645e-05,-0.00131442
3R,30110001,30115000,397,0.0130336,0.0140099,-0.00654967,-0.0054681,0.00208112,0.00140486
3R,30115001,30120000,452,0.00829612,0.00270745,-0.0071697,-0.00654825,0.00408199,-0.00331197
3R,30120001,30125000,499,0.0138353,0.0119517,-0.00653003,-0.0075555,0.00236863,-0.000683911
3R,30125001,30130000,523,0.00804249,0.0213517,-0.00263887,-0.00532707,-0.00287101,0.00019007
3R,30130001,30135000,457,0.00894136,0.0162068,0.00288018,-0.00353594,0.00524486,0.000136475
3R,30135001,30140000,530,0.00575933,0.0127582,-0.00504604,-0.00645832,5.66713e-05,0.000360325
3R,30140001,30145000,454,0.00519665,0.0125755,-0.00704557,-0.00743654,-0.00158055,-0.00137525
3R,30145001,30150000,461,0.013552,0.009767,-0.00605618,-0.00908956,0.00470462,-0.00260921
3R,30150001,30155000,443,0.00721142,0.0127767,-0.00685156,-0.00626098,-0.00228853,-0.00265854
3R,30155001,30160000,490,0.00850032,0.0122852,-0.000621911,-0.00780136,0.00185192,-0.00120823
3R,30160001,30165000,458,0.013005,0.0138817,-0.00315355,-0.00351243,-0.00107642,-0.00313371
3R,30165001,30170000,446,0.0122448,0.0115568,-0.00453771,-0.00865295,0.00407855,-0.00199165
3R,30170001,30175000,425,0.00619277,0.00882727,-0.00709285,-0.00870531,-0.0013517,-0.00254516
3R,30175001,30180000,464,0.0146229,0.0199252,-0.00708967,-0.003633,0.00332582,0.00508244
3R,30180001,30185000,471,0.0106803,0.0169405,-0.00589807,-0.0082297,0.0017313,0.00405457
3R,30185001,30190000,435,0.0196989,0.0159304,-0.00538059,-0.0047977,0.00543152,0.00105958
3R,30190001,30195000,444,0.00667779,0.0121154,-0.00752977,-0.00842767,-0.00284755,-0.00377224
3R,30195001,30200000,499,0.0117563,0.00867574,-0.0057625,-0.00715964,0.00258242,-0.0015091
3R,30200001,30205000,472,0.0116465,0.0160184,-0.00725137,-0.00765083,0.00220128,0.00498044
3R,30205001,30210000,510,0.0154191,0.0339848,-0.00444017,-0.00260156,0.00260162,0.0129147
3R,30210001,30215000,584,0.00659903,0.00942094,-0.00523221,-0.00511625,0.00154921,-0.00133015
3R,30215001,30220000,519,0.0118198,0.017217,-0.00533512,-0.00615261,0.00794489,0.00783644
3R,30220001,30225000,435,0.0117336,0.0139054,-0.00884841,-0.00904719,0.00992448,0.00576621
3R,30225001,30230000,453,0.00243544,0.00725773,-0.00718255,-0.00719066,0.00434777,0.00226636
3R,30230001,30235000,456,0.00591561,0.00747949,-0.005293,-0.00755178,0.000659393,-0.0038204
3R,30235001,30240000,383,0.0106425,0.0183094,-0.00698878,-0.00631187,0.00430265,0.00645482
3R,30240001,30245000,552,0.00524847,0.00849336,-0.000230184,-0.00767168,0.0111587,0.00973291
3R,30245001,30250000,467,0.00694685,0.0101519,-0.0061446,-0.00535538,0.00812439,0.0106415
3R,30250001,30255000,471,0.00311355,0.0145619,-0.00569721,-0.00540213,0.0023033,0.00419445
3R,30255001,30260000,410,0.00349677,0.0102044,-0.00521358,-0.00631846,0.00457512,0.0066145
3R,30260001,30265000,434,0.00378414,0.0139511,-0.00606637,-0.00614258,0.000400666,0.0039031
3R,30265001,30270000,446,0.00814859,0.012448,-0.00629107,-0.00754503,0.00220851,0.00415973
3R,30270001,30275000,499,0.000682855,-0.0020376,-0.00786139,-0.0103607,0.0062542,0.000947621
3R,30275001,30280000,402,0.00530247,0.0114534,-0.00898752,-0.00804005,0.00105963,0.00320859
3R,30280001,30285000,456,0.00483954,0.0233311,-0.00820305,-0.00430739,0.0019153,0.01125
3R,30285001,30290000,381,0.00296691,0.00832506,-0.00822032,-0.00711454,0.00166633,0.00516219
3R,30290001,30295000,457,0.00408252,0.00623975,-0.00727667,-0.009377,0.00396876,0.00490781
3R,30295001,30300000,416,0.00635927,0.0201867,-0.00518579,-0.00892315,0.00437572,0.0110696
3R,30300001,30305000,471,0.00397876,0.0122289,-0.00880814,-0.00676891,0.00259054,0.00723138
3R,30305001,30310000,434,0.00165335,0.0155419,-0.00540321,-0.00745392,0.000970667,0.00832492
3R,30310001,30315000,423,0.00483799,0.0185713,-0.00826375,-0.00442202,0.000664499,0.00823799
3R,30315001,30320000,196,0.00251843,0.0199482,-0.00750491,-0.00983381,-0.00295153,0.00642073
3R,30320001,30325000,4,-0.00511195,-0.0208894,0.00249889,-0.0161473,0.0586564,0.0264316
3R,30325001,30330000,423,0.00729399,0.00885091,-0.00903912,-0.00579776,0.0041027,0.00420052
3R,30330001,30335000,401,0.00723308,0.0135058,-0.00637068,-0.00659529,0.00212561,0.00300904
3R,30335001,30340000,414,0.00314106,0.0127153,-0.00765325,-0.00614748,0.00571938,0.00614334
3R,30340001,30345000,437,0.00769571,0.0130801,-0.00585832,-0.00613612,-0.000495149,0.000919373
3R,30345001,30350000,393,0.00818461,0.0187971,-0.0082953,-0.00826929,0.00353451,0.010896
3R,30350001,30355000,395,0.00720381,0.013464,-0.00898364,-0.00850078,0.00293482,0.0062288
3R,30355001,30360000,418,0.00188196,0.0200243,-0.00663796,-0.00707443,-0.00254954,0.0101226
3R,30360001,30365000,403,0.00672053,0.00603269,-0.00710843,-0.00875318,-0.00120481,-0.00211541
3R,30365001,30370000,415,0.00278413,0.00992255,-0.004586,-0.0059193,-0.00159903,0.00466801
3R,30370001,30375000,449,0.00715162,0.0163087,3.73492e-05,-0.00714093,5.80378e-05,0.00270032
3R,30375001,30380000,56,0.0112855,0.0563576,-0.012616,0.00293837,0.00592209,0.0497906
3R,30380001,30385000,168,0.0121788,0.0231318,-0.00680538,-0.00810747,0.00387834,0.00826363
3R,30385001,30390000,437,0.00740746,0.0182786,-0.00887877,-0.00965395,0.00213731,0.0104775
3R,30390001,30395000,485,0.00038826,0.0100841,-0.00698219,-0.00874271,0.000931811,0.00217643
3R,30395001,30400000,112,-0.00284531,0.00969244,-0.00760468,-0.00843817,-0.00170317,0.00993407
3R,30400001,30405000,44,-0.00276147,0.0394231,-0.0040181,0.00254737,-0.00686931,0.0146654
3R,30405001,30410000,495,0.0159417,0.020784,-0.00829292,-0.00979437,0.00648038,0.0097727
3R,30410001,30415000,435,0.00176755,0.0130811,-0.00563043,-0.00701697,-0.000825481,0.00889584
3R,30415001,30420000,452,0.00291949,0.0226406,-0.00212243,-0.000481974,-0.00113019,0.0189817
3R,30420001,30425000,441,0.00506955,0.0249048,-0.00488061,-0.00367249,-0.00138155,0.0117791
3R,30425001,30430000,460,0.00228659,0.0173069,-0.00586786,-0.00511605,0.00566663,0.0168159
3R,30430001,30435000,515,0.012604,0.0316912,-0.00444471,-0.00759366,0.000560348,0.0128144
3R,30435001,30440000,461,0.00863372,0.00998117,-0.00592982,-0.0109519,0.00482649,0.00431335
3R,30440001,30445000,496,0.0132354,0.0218083,-0.00509821,-0.0093832,0.00415757,0.00766796
3R,30445001,30450000,487,0.00373972,0.0133613,-0.00857649,-0.00697332,-0.00158513,0.00501877
3R,30450001,30455000,470,0.00371941,0.0247428,-0.00449313,-0.00206732,0.00689743,0.0174681
3R,30455001,30460000,403,0.00561592,0.0110616,-0.00860548,-0.00771998,0.00155387,0.00468554
3R,30460001,30465000,480,0.00754819,0.0182317,-0.00643099,-0.00801402,0.00612369,0.0134315
3R,30465001,30470000,533,0.00575828,0.0119263,-0.00796094,-0.00482944,0.00170988,0.00441932
3R,30470001,30475000,499,0.00552101,0.021176,-0.004425,-0.00630652,0.000686954,0.0109671
3R,30475001,30480000,474,0.00376651,0.0251593,-0.00889493,-0.00360932,-0.00218419,0.0150174
3R,30480001,30485000,252,0.00519511,0.0160313,-0.00645343,-0.0101448,1.27656e-05,0.00800573
3R,30485001,30490000,501,0.01634,0.0382081,-0.00648918,-0.004521,0.00249145,0.0174514
3R,30490001,30495000,510,0.00802762,0.0264286,-0.00710219,-0.0040429,0.00211884,0.0160373
3R,30495001,30500000,477,-0.00104126,0.0104704,-0.00592443,-0.00730541,-0.0021119,0.00867498
3R,30500001,30505000,476,0.0131993,0.020082,-0.00572177,-0.00832157,0.0041858,0.00950461
3R,30505001,30510000,545,0.00875605,0.0172191,-0.00724229,-0.00976913,0.00515584,0.0118026
3R,30510001,30515000,526,0.00246102,0.0189594,-0.00311743,-0.00624848,-0.00209015,0.00849991
3R,30515001,30520000,492,0.0062768,0.0244631,-0.00717811,-0.00457922,0.000810512,0.0149663
3R,30520001,30525000,494,0.0088583,0.0199465,-0.00421187,-0.00707775,0.00622702,0.0106771
3R,30525001,30530000,472,0.00130139,0.0214064,-0.00977689,-0.00165705,-0.000344017,0.0104379
3R,30530001,30535000,452,0.00184336,0.0246031,-0.00774466,-0.00436384,-0.00286953,0.0142638
3R,30535001,30540000,502,0.0111037,0.0197489,-0.00262365,-0.00896864,0.000689652,0.00384708
3R,30540001,30545000,406,0.0101055,0.0254257,-0.00625807,-0.00471913,0.00388667,0.0131481
3R,30545001,30550000,386,0.00619867,0.0209646,-0.00496983,-0.00789186,0.000897723,0.00744721
3R,30550001,30555000,400,0.00353383,0.0115559,-0.00752332,-0.00731011,0.00116636,0.00504746
3R,30555001,30560000,461,0.00520676,0.03878,-0.00674971,0.000433295,-0.000834823,0.0243158
3R,30560001,30565000,435,0.00442594,0.0200474,-0.00538141,-0.00400193,0.00273282,0.0183152
3R,30565001,30570000,461,0.0106421,0.0272172,-0.0047188,-0.00482483,0.00152169,0.0105753
3R,30570001,30575000,398,0.00138028,0.0198248,-0.00653367,-0.00434266,0.00229142,0.0162831
3R,30575001,30580000,386,0.0138762,0.0309684,-0.00590988,-0.00831116,0.00349073,0.0152676
3R,30580001,30585000,480,0.0082661,0.0258443,-0.00830015,-0.00713162,0.0024273,0.01637
3R,30585001,30590000,490,0.013029,0.0269917,-0.00605088,-0.00743977,0.00796653,0.0167077
3R,30590001,30595000,461,0.00231261,0.0127201,-0.00726171,-0.00838995,0.0004609,0.00878281
3R,30595001,30600000,476,0.00565209,0.0264819,-0.0079522,-0.00442124,0.00386011,0.020134
3R,30600001,30605000,489,0.0130724,0.0249902,-0.00446644,-0.00651948,0.00039145,0.0100668
3R,30605001,30610000,550,0.00852718,0.028192,-0.00761289,-0.00451131,0.00107727,0.0145761
3R,30610001,30615000,460,0.0113349,0.0203487,-0.00540321,-0.00808455,0.00448765,0.00967321
3R,30615001,30620000,442,0.0061104,0.014248,-0.00821518,-0.00811647,-0.00205328,0.00311758
3R,30620001,30625000,483,0.00861659,0.0267189,-0.00635661,-0.00566158,0.0011691,0.0139255
3R,30625001,30630000,438,0.00818173,0.0110554,-0.00806386,-0.00956009,0.00373204,0.0067609
3R,30630001,30635000,428,0.0075355,0.0270183,-0.00645842,-0.00734363,-0.00328519,0.0083123
3R,30635001,30640000,451,0.000435849,0.0212579,-0.00897145,-0.00579793,0.00104192,0.020393
3R,30640001,30645000,415,0.00849118,0.0262056,-0.00777869,-0.00605816,0.0019838,0.0163605
3R,30645001,30650000,513,0.00048417,0.0305725,-0.00446549,-0.00190159,-6.763e-05,0.0244154
3R,30650001,30655000,465,0.00717478,0.0217137,-0.0100827,-0.00859613,0.008168,0.0227466
3R,30655001,30660000,435,0.023969,0.0293843,-0.00531955,-0.00898438,0.016424,0.0212318
3R,30660001,30665000,434,0.0151607,0.0269099,-0.0036196,-0.00994729,0.00454225,0.0127373
3R,30665001,30670000,438,0.0212868,0.0293156,-0.00626743,-0.00784289,0.0121557,0.0169845
3R,30670001,30675000,430,0.0155873,0.0183805,-0.00863449,-0.00907393,0.00610651,0.0069814
3R,30675001,30680000,390,0.0274305,0.0353605,-0.00331628,-0.00892899,0.0118837,0.0166702
3R,30680001,30685000,0,nan,nan,nan,nan,nan,nan
3R,30685001,30690000,267,0.0219824,0.0298072,-0.00938771,-0.0108169,0.00645291,0.0128199
3R,30690001,30695000,478,0.0129757,0.0212539,-0.0027491,-0.00731361,0.0147569,0.0167294
3R,30695001,30700000,419,0.0151045,0.0212953,-0.00739834,-0.0106904,0.013658,0.0151867
3R,30700001,30705000,446,0.0255429,0.0212672,-0.00564307,-0.012239,0.0143077,0.0106195
3R,30705001,30710000,449,0.0136762,0.0259784,-0.00536853,-0.0076513,0.00730341,0.0142211
3R,30710001,30715000,436,0.00875906,0.0255525,-0.0058879,-0.00761782,0.00114363,0.00987328
3R,30715001,30720000,412,0.00815816,0.01719,-0.00395741,-0.00789548,0.000454125,0.00910751
3R,30720001,30725000,433,0.0173053,0.015659,-0.00745599,-0.0110545,0.019055,0.0164194
3R,30725001,30730000,403,0.0152014,0.0143207,-0.00818998,-0.00472123,0.0142569,0.0150675
3R,30730001,30735000,426,0.0104115,0.00809896,-0.00529673,-0.00663016,0.00509633,0.00287708
3R,30735001,30740000,458,0.0154261,0.0255361,-0.00167578,-0.00754114,0.00594159,0.0155192
3R,30740001,30745000,495,0.0116513,0.0177104,-0.00450413,-0.0100527,0.00618972,0.00922142
3R,30745001,30750000,456,0.0129385,0.0330964,-0.00561418,-0.00573259,0.00698164,0.025414
3R,30750001,30755000,478,0.0266208,0.0304934,-0.00420266,-0.00904312,0.016402,0.0193559
3R,30755001,30760000,476,0.0215016,0.0215583,-0.00512237,-0.0105981,0.0071611,0.00422386
3R,30760001,30765000,414,0.0109953,0.0175429,-0.00249603,-0.0100203,0.0111105,0.0165033
3R,30765001,30770000,386,0.00636614,0.0119009,-0.00364112,-0.00696958,0.0045125,0.0150609
3R,30770001,30775000,398,0.0128486,0.0234634,-0.00368874,-0.00823907,0.00802264,0.0157711
3R,30775001,30780000,447,0.00779897,0.00433503,-0.00359356,-0.011405,0.00889325,0.00477547
3R,30780001,30785000,428,0.0149826,0.0183025,-0.000570316,-0.00996645,-0.00406766,-0.000872654
3R,30785001,30790000,455,0.0105174,0.0156786,-0.00853757,-0.00841527,0.00507475,0.0131659
3R,30790001,30795000,425,0.00892058,0.0160561,-0.00435335,-0.0109092,0.00485284,0.00917489
3R,30795001,30800000,430,0.0142846,0.00905443,-0.00733579,-0.0114501,0.0118488,0.00765425
3R,30800001,30805000,459,0.00958363,0.0143656,-0.00460416,-0.0106897,0.00593836,0.0131685
3R,30805001,30810000,544,0.0183479,0.0203969,-0.00593232,-0.0100239,0.0114311,0.010302
3R,30810001,30815000,467,0.0169425,0.0259757,-0.00202826,-0.0105466,0.00340695,0.0110806
3R,30815001,30820000,335,0.0145619,0.024693,-0.00764598,-0.00685658,0.00984312,0.0205485
3R,30820001,30825000,397,0.0250186,0.0175097,-0.00311718,-0.00764083,0.0137825,0.00909987
3R,30825001,30830000,426,0.0167307,0.0192508,-0.00627264,-0.00968931,0.0106536,0.00868586
3R,30830001,30835000,405,0.0182834,0.020107,-0.00646092,-0.0110153,0.0110496,0.0114494
3R,30835001,30840000,398,0.024809,0.0270318,-0.00484905,-0.00911786,0.0135596,0.0159619
3R,30840001,30845000,435,0.0284099,0.0342089,-0.00590561,-0.00910894,0.00740622,0.0143796
3R,30845001,30850000,435,0.0108795,0.000602907,-0.00767844,-0.0105744,0.0113855,0.00354948
3R,30850001,30855000,488,0.0192582,0.0225049,-0.0078077,-0.00891263,0.011558,0.0107566
3R,30855001,30860000,439,0.0256659,0.0409229,-0.0063345,-0.00881639,0.00826216,0.0195522
3R,30860001,30865000,435,0.0205491,0.0210889,-0.00341871,-0.0122636,0.00175002,0.00119079
3R,30865001,30870000,431,0.0132854,0.0249545,-0.00769854,-0.00851624,0.00079227,0.0104097
3R,30870001,30875000,476,0.0237535,0.016814,-0.00816136,-0.00951547,0.00928828,0.00442834
3R,30875001,30880000,364,0.015401,0.0177515,-0.000150527,-0.00993356,-0.00460998,-0.00110823
3R,30880001,30885000,387,0.0249805,0.00919335,-0.00357659,-0.00304307,0.00269406,-0.000215014
3R,30885001,30890000,417,0.00689122,0.0145828,-0.00645312,-0.0091919,0.00325657,0.00999201
3R,30890001,30895000,404,0.0337839,0.0333404,-0.00469441,-0.0101771,0.0127117,0.0127796
3R,30895001,30900000,461,0.0258078,0.027391,-0.00347217,-0.00752325,0.0031074,0.00707327
3R,30900001,30905000,438,0.0150685,0.0183529,-0.00784468,-0.010071,0.00817002,0.0131397
3R,30905001,30910000,464,0.0271185,0.0300351,-0.00115373,-0.00265892,0.00364168,0.0135564
3R,30910001,30915000,439,0.0162317,0.0266096,-0.0089805,-0.00297376,0.00375189,0.00925547
3R,30915001,30920000,438,0.0152156,0.0193409,-0.00386333,-0.0101966,0.00152263,0.00331041
3R,30920001,30925000,435,0.0204765,0.0199627,-0.00818603,-0.01214,0.0079243,0.00855856
3R,30925001,30930000,438,0.0229844,0.0276206,-0.00749274,-0.0102016,0.00639311,0.0096377
3R,30930001,30935000,440,0.030363,0.0225029,-0.00582396,-0.0095413,0.0118355,0.00659668
3R,30935001,30940000,500,0.0175082,0.0220696,-0.00327402,-0.00801288,0.000289567,0.00389783
3R,30940001,30945000,435,0.029769,0.0266747,-0.00099748,-0.0106479,0.00363554,0.00500217
3R,30945001,30950000,432,0.0183483,0.023688,-0.00726053,-0.00874847,0.00689037,0.0136107
3R,30950001,30955000,443,0.018945,0.0434081,-0.00471763,-0.00487456,0.00057334,0.0194224
3R,30955001,30960000,464,0.0213838,0.0332569,-0.00327164,-0.00855064,0.0103508,0.0223004
3R,30960001,30965000,449,0.0152661,0.01272,-0.00259361,-0.00724996,0.00636416,0.012651
3R,30965001,30970000,392,0.03949,0.038027,0.000338001,-0.0114476,0.00525732,0.00530914
3R,30970001,30975000,463,0.0171438,0.0187901,-0.00575985,-0.00841786,0.000791105,0.00353319
3R,30975001,30980000,414,0.012721,0.0175971,-0.00453228,-0.00749034,0.0065087,0.00864353
3R,30980001,30985000,438,0.022898,0.0269353,-0.00552154,-0.00982043,0.00607922,0.0090384
3R,30985001,30990000,419,0.0109556,0.0128065,-0.00866794,-0.00993907,0.000113884,0.0028394
3R,30990001,30995000,412,0.025535,0.0270948,-0.00348256,-0.0104505,0.0111512,0.01162
3R,30995001,31000000,406,0.0240351,0.0332698,-0.00418238,-0.00736384,0.00585266,0.014508
3R,31000001,31005000,467,0.0136355,0.0184417,-0.00766365,-0.00654761,0.00877678,0.00906426
3R,31005001,31010000,426,0.0164498,0.0270587,-0.00718119,-0.0102486,0.00431593,0.0123824
3R,31010001,31015000,414,0.0120492,0.0183648,-0.00625683,-0.00946725,0.00513528,0.00901425
3R,31015001,31020000,439,0.00467648,0.015386,-0.00940307,-0.00627506,-0.000801913,0.0068518
3R,31020001,31025000,443,0.0218954,0.0160554,0.00034886,-0.0111578,0.00153117,-0.00429679
3R,31025001,31030000,451,0.0232731,0.0353787,-0.00141063,-0.00827567,0.00157356,0.0118017
3R,31030001,31035000,496,0.0224727,0.0246552,-0.0043693,-0.00823715,0.00363124,0.00598232
3R,31035001,31040000,385,0.0116994,0.0146923,-0.00835794,-0.00940477,-0.000583828,0.00130262
3R,31040001,31045000,474,0.0255342,0.0346296,-0.00398176,-0.00988327,0.00706425,0.0118807
3R,31045001,31050000,384,0.0274929,0.0333298,-0.00536618,-0.00859189,0.00844708,0.0111092
3R,31050001,31055000,438,0.0193072,0.0197044,-0.00727905,-0.00692477,0.0119143,0.0150042
3R,31055001,31060000,415,0.0277829,0.0440246,-0.00572936,-0.00895601,0.00684662,0.0197703
3R,31060001,31065000,464,0.0138738,0.0213035,-0.00478072,-0.00944968,0.0106546,0.016876
3R,31065001,31070000,449,0.0216381,0.0270426,-0.0030309,-0.011305,0.00553313,0.00836859
3R,31070001,31075000,348,0.0331977,0.0244685,-0.00385385,-0.00812441,0.0168363,0.00897268
3R,31075001,31080000,0,nan,nan,nan,nan,nan,nan
3R,31080001,31085000,274,0.0122221,0.00762809,-0.00928205,-0.0120745,0.00693659,0.00434127
3R,31085001,31090000,416,0.0133002,0.018531,-0.00662871,-0.00821645,0.00238325,0.00539996
3R,31090001,31095000,455,0.0296567,0.0316027,-0.00268575,-0.00733487,0.0150438,0.0160427
3R,31095001,31100000,434,0.0273814,0.0330083,-0.00523626,-0.00779175,0.016139,0.0173577
3R,31100001,31105000,473,0.033272,0.0327162,-0.00284805,-0.00998806,0.0147998,0.015821
3R,31105001,31110000,480,0.0132521,0.0166242,-0.00469313,-0.00861576,-0.00336277,8.1878e-05
3R,31110001,31115000,476,0.0260967,0.0155939,-0.00325423,-0.00960219,0.0157101,0.0107079
3R,31115001,31120000,439,0.0211192,0.0220185,-0.00615845,-0.00912637,0.0106893,0.0126302
3R,31120001,31125000,430,0.0215804,0.033993,-0.00633982,-0.00862335,0.00786505,0.0153946
3R,31125001,31130000,476,0.0244344,0.023006,-0.00766635,-0.00960532,0.0131482,0.0120393
3R,31130001,31135000,428,0.0233227,0.0217607,-0.00784933,-0.00979997,0.0130298,0.0119094
3R,31135001,31140000,476,0.0257146,0.0325644,-0.00296945,-0.0082851,0.00675754,0.0152787
3R,31140001,31145000,445,0.0211915,0.0286251,-0.0035611,-0.0064122,0.00535901,0.0107795
3R,31145001,31150000,474,0.0169586,0.0167719,-0.00687492,-0.0104423,0.0126253,0.0114122
3R,31150001,31155000,415,0.00667025,0.00719666,-0.00896196,-0.00659323,0.00673975,0.00788772
3R,31155001,31160000,468,0.00385448,0.0154183,-0.00916672,-0.00867415,0.00891401,0.0216278
3R,31160001,31165000,426,0.00175769,0.00947876,-0.0105764,-0.00774246,0.000499717,0.00801099
3R,31165001,31170000,434,0.0128364,0.0105368,-0.0101165,-0.00956406,0.0114226,0.0088641
3R,31170001,31175000,465,0.0108601,0.00638009,-0.00815769,-0.0095169,0.00913419,0.00515952
3R,31175001,31180000,443,-0.00197552,0.000784158,-0.00305719,-0.0102143,0.00423721,0.00219754
3R,31180001,31185000,457,0.00778007,0.0151052,-0.00782372,-0.00745477,0.00883136,0.0129233
3R,31185001,31190000,412,0.00951676,0.0111335,-0.00739743,-0.00891939,0.0155539,0.0185441
3R,31190001,31195000,429,0.0210336,0.0204112,-0.00986216,-0.00799643,0.0131346,0.0128499
3R,31195001,31200000,461,0.00928659,0.0142241,-0.0102477,-0.0104701,0.00419822,0.00938303
3R,31200001,31205000,429,0.00276901,0.00308407,-0.0112132,-0.00872729,0.00543402,0.00428562
3R,31205001,31210000,465,0.0135259,0.00790622,-0.0103472,-0.00972325,0.0173112,0.00868232
3R,31210001,31215000,439,0.006774,0.00615745,-0.0095143,-0.0105708,0.000195151,-0.00220922
3R,31215001,31220000,430,0.00686833,0.00793874,-0.00976508,-0.00847835,-0.00100284,0.00264985
3R,31220001,31225000,430,0.0124362,0.0168223,-0.00934161,-0.00936257,0.00368207,0.00917881
3R,31225001,31230000,396,0.00675729,0.013483,-0.00996456,-0.00997422,0.0091723,0.0132945
3R,31230001,31235000,429,0.0080742,0.0094747,-0.00685639,-0.00936359,0.00884638,0.00722519
3R,31235001,31240000,433,0.00854451,0.00583595,-0.00859347,-0.00969989,0.00681628,0.00457609
3R,31240001,31245000,434,0.00127354,0.00872585,-0.0116295,-0.0070176,0.00364837,0.0122822
3R,31245001,31250000,423,0.00317421,0.00543806,-0.0109762,-0.00848719,0.00705568,0.00946183
3R,31250001,31255000,436,0.0080024,0.00909472,-0.00998798,-0.00965409,0.00649754,0.00419718
3R,31255001,31260000,389,0.013614,0.0070251,-0.0109817,-0.00873266,0.0114416,0.00469406
3R,31260001,31265000,420,0.00118761,0.00207563,-0.0114365,-0.0116302,0.000934971,0.00230858
3R,31265001,31270000,496,0.0122921,0.011652,-0.00779908,-0.011108,0.0075738,0.00675478
3R,31270001,31275000,440,0.00320595,0.00691554,-0.00914402,-0.010321,0.000805579,0.00673887
3R,31275001,31280000,326,0.00975026,0.0128668,-0.0107346,-0.0105472,0.00628282,0.00819077
3R,31280001,31285000,0,nan,nan,nan,nan,nan,nan
3R,31285001,31290000,379,0.00640682,0.0105943,-0.00712326,-0.0118844,0.0086029,0.0141724
3R,31290001,31295000,436,0.00918905,0.0135981,-0.011908,-0.00465316,0.00940628,0.0125636
3R,31295001,31300000,432,0.00405181,0.00366741,-0.0110266,-0.00985583,0.00522995,0.00668921
3R,31300001,31305000,427,0.00597447,0.0112231,-0.00990496,-0.00831847,0.00585588,0.0122793
3R,31305001,31310000,400,-0.000334087,0.00255689,-0.011074,-0.00887144,0.00255358,0.0061671
3R,31310001,31315000,447,0.0162271,0.00993823,-0.0114731,-0.00816333,0.00888373,0.00525375
3R,31315001,31320000,418,0.00468418,0.0103886,-0.0102293,-0.0110009,0.000931005,0.00469344
3R,31320001,31325000,374,0.0051475,0.01009,-0.0111496,-0.0103394,0.00259177,0.00777109
3R,31325001,31330000,452,0.000991347,-0.00237289,-0.0122735,-0.0105267,-0.000771212,-0.00370961
3R,31330001,31335000,35,0.00359131,0.0210653,-0.013012,-0.0071522,0.00654074,0.0205838
3R,31335001,31340000,344,0.0164359,0.0141067,-0.00797205,-0.0117843,0.00805918,0.0055816
3R,31340001,31345000,456,0.00390984,0.0105969,-0.0107187,-0.0103352,-0.000977797,0.00552611
3R,31345001,31350000,426,7.92101e-05,0.0088283,-0.0113871,-0.00907325,-0.00221378,0.00499774
3R,31350001,31355000,385,0.00603626,0.00397109,-0.00856446,-0.0099811,0.0100347,0.0102947
3R,31355001,31360000,428,0.0100752,0.00737539,-0.00878707,-0.0123124,0.0056062,0.00434637
3R,31360001,31365000,431,0.0133176,0.0109875,-0.00952027,-0.0102904,0.0103007,0.0101787
3R,31365001,31370000,414,0.00361701,0.00765902,-0.0113841,-0.0107049,0.00281104,0.00444955
3R,31370001,31375000,380,0.00970505,0.00791989,-0.00951809,-0.0106772,0.0105765,0.00885709
3R,31375001,31380000,482,0.0122964,0.00650813,-0.00805326,-0.00798299,0.00867988,0.00590687
3R,31380001,31385000,435,0.00610709,0.00237149,-0.009677,-0.00937429,0.00363086,-0.000242666
3R,31385001,31390000,415,0.00318938,0.0107456,-0.00936082,-0.00893349,0.00223709,0.010664
3R,31390001,31395000,422,0.0118015,0.0203551,-0.00919811,-0.00725624,0.0036042,0.00826899
3R,31395001,31400000,452,0.00353762,0.00218535,-0.00807517,-0.0066599,0.0106556,0.00735608
3R,31400001,31405000,449,0.00312116,0.00885866,-0.00973968,-0.0106033,0.000736061,0.00415762
3R,31405001,31410000,424,0.01452,0.026212,-0.00828228,-0.00695478,0.0062147,0.0196569
3R,31410001,31415000,289,0.00953557,0.00216947,-0.0113666,-0.0111427,0.00808429,0.00145543
3R,31415001,31420000,120,0.0164124,0.0176454,-0.00878881,-0.0136172,-0.00129562,6.6878e-05
3R,31420001,31425000,425,0.0100779,0.00954719,-0.00674934,-0.0116645,0.00611666,0.00549922
3R,31425001,31430000,453,0.0151755,0.00968137,-0.01123,-0.00990901,0.0108117,0.00605171
3R,31430001,31435000,453,0.00855894,0.00850556,-0.0103208,-0.00832615,0.0105495,0.0120813
3R,31435001,31440000,426,-0.000747633,0.00628477,-0.00568825,-0.00827563,0.00404261,0.00766271
3R,31440001,31445000,398,0.00596094,0.00264318,-0.00757641,-0.00698943,0.0138738,0.00952038
3R,31445001,31450000,443,0.0161935,0.0238665,-0.00882508,-0.0101777,0.0100465,0.0166925
3R,31450001,31455000,413,0.0106961,0.0202586,-0.00865282,-0.00697501,0.0067087,0.0116277
